order_id,picked_up_time,delivered_time,actual_delivery_mins
ORD_28025,2024-01-03 12:07:00,2024-01-03 12:24:00,17.0
ORD_28026,2024-01-15 17:10:00,2024-01-15 17:25:00,15.0
ORD_28027,2024-02-15 17:05:00,2024-02-15 17:32:00,27.0
ORD_28028,2024-01-10 14:18:00,2024-01-10 15:55:00,97.0
ORD_28029,2024-01-08 14:44:00,2024-01-08 15:02:00,18.0
ORD_28030,2024-01-02 11:49:00,2024-01-02 12:14:00,25.0
ORD_28031,2024-01-09 12:22:00,2024-01-09 13:16:00,54.0
ORD_28032,2024-02-28 12:11:00,2024-02-28 12:25:00,14.0
ORD_28033,2024-01-17 12:05:00,2024-01-17 12:39:00,34.0
ORD_28034,2024-02-18 15:07:00,2024-02-18 15:36:00,29.0
ORD_28035,2024-02-05 10:38:00,2024-02-05 11:56:00,78.0
ORD_28036,2024-01-30 10:14:00,2024-01-30 10:36:00,22.0
ORD_28037,2024-01-17 17:23:00,2024-01-17 18:22:00,59.0
ORD_28038,2024-01-31 11:29:00,2024-01-31 11:56:00,27.0
ORD_28039,2024-01-04 12:09:00,2024-01-04 12:33:00,24.0
ORD_28040,2024-01-09 17:45:00,2024-01-09 18:02:00,17.0
ORD_28041,2024-01-11 09:43:00,2024-01-11 09:56:00,13.0
ORD_28042,2024-01-23 17:54:00,2024-01-23 18:23:00,29.0
ORD_28043,2024-01-03 18:34:00,2024-01-03 18:49:00,15.0
ORD_28044,2024-02-02 09:29:00,2024-02-02 10:44:00,75.0
ORD_28045,2024-01-29 18:29:00,2024-01-29 19:00:00,31.0
ORD_28046,2024-02-06 09:44:00,2024-02-06 11:27:00,103.0
ORD_28047,2024-02-24 18:46:00,2024-02-24 19:13:00,27.0
ORD_28048,2024-01-03 14:40:00,2024-01-03 15:03:00,23.0
ORD_28049,2024-02-21 17:25:00,2024-02-21 18:36:00,71.0
ORD_28050,2024-01-10 10:46:00,2024-01-10 11:09:00,23.0
ORD_28051,2024-01-14 09:46:00,2024-01-14 10:02:00,16.0
ORD_28052,2024-02-11 16:31:00,2024-02-11 16:46:00,15.0
ORD_28053,2024-01-31 12:41:00,2024-01-31 13:01:00,20.0
ORD_28054,2024-01-11 16:02:00,2024-01-11 16:41:00,39.0
ORD_28055,2024-01-24 16:30:00,2024-01-24 16:47:00,17.0
ORD_28056,2024-01-08 10:34:00,2024-01-08 10:57:00,23.0
ORD_28057,2024-02-25 11:49:00,2024-02-25 12:42:00,53.0
ORD_28058,2024-01-11 18:43:00,2024-01-11 19:16:00,33.0
ORD_28059,2024-02-16 12:06:00,2024-02-16 13:11:00,65.0
ORD_28060,2024-01-11 10:54:00,2024-01-11 11:06:00,12.0
ORD_28061,2024-02-24 18:32:00,2024-02-24 18:45:00,13.0
ORD_28062,2024-01-08 15:58:00,2024-01-08 16:26:00,28.0
ORD_28063,2024-02-21 13:29:00,2024-02-21 13:53:00,24.0
ORD_28064,2024-01-08 12:15:00,2024-01-08 12:44:00,29.0
ORD_28065,2024-01-28 14:41:00,2024-01-28 15:08:00,27.0
ORD_28066,2024-01-07 15:38:00,2024-01-07 15:55:00,17.0
ORD_28067,2024-01-22 11:10:00,2024-01-22 11:22:00,12.0
ORD_28068,2024-01-15 14:14:00,2024-01-15 14:32:00,18.0
ORD_28069,2024-01-09 15:32:00,2024-01-09 15:44:00,12.0
ORD_28070,2024-01-19 14:01:00,2024-01-19 14:15:00,14.0
ORD_28071,2024-01-23 15:26:00,2024-01-23 16:01:00,35.0
ORD_28072,2024-01-12 13:10:00,2024-01-12 14:15:00,65.0
ORD_28073,2024-02-27 15:10:00,2024-02-27 15:25:00,15.0
ORD_28074,2024-01-04 09:50:00,2024-01-04 10:21:00,31.0
ORD_28075,2024-01-24 14:56:00,2024-01-24 16:13:00,77.0
ORD_28076,2024-01-31 14:07:00,2024-01-31 14:26:00,19.0
ORD_28077,2024-02-10 13:42:00,2024-02-10 14:08:00,26.0
ORD_28078,2024-02-28 15:12:00,2024-02-28 15:40:00,28.0
ORD_28079,2024-01-13 16:31:00,2024-01-13 16:54:00,23.0
ORD_28080,2024-01-08 12:56:00,2024-01-08 13:56:00,60.0
ORD_28081,2024-01-28 12:12:00,2024-01-28 12:34:00,22.0
ORD_28082,2024-01-07 17:23:00,2024-01-07 17:39:00,16.0
ORD_28083,2024-02-23 10:55:00,2024-02-23 11:19:00,24.0
ORD_28084,2024-02-09 18:55:00,2024-02-09 19:56:00,61.0
ORD_28085,2024-02-28 16:47:00,2024-02-28 17:47:00,60.0
ORD_28086,2024-01-07 10:33:00,2024-01-07 10:49:00,16.0
ORD_28087,2024-02-01 11:28:00,2024-02-01 11:56:00,28.0
ORD_28088,2024-01-24 16:15:00,2024-01-24 16:35:00,20.0
ORD_28089,2024-01-31 09:44:00,2024-01-31 09:56:00,12.0
ORD_28090,2024-01-06 17:33:00,2024-01-06 17:52:00,19.0
ORD_28091,2024-01-27 17:09:00,2024-01-27 17:35:00,26.0
ORD_28092,2024-01-27 16:32:00,2024-01-27 17:08:00,36.0
ORD_28093,2024-02-27 17:45:00,2024-02-27 18:21:00,36.0
ORD_28094,2024-02-21 09:16:00,2024-02-21 09:26:00,10.0
ORD_28095,2024-01-06 17:53:00,2024-01-06 18:08:00,15.0
ORD_28096,2024-01-29 13:30:00,2024-01-29 13:49:00,19.0
ORD_28097,2024-02-28 13:53:00,2024-02-28 14:52:00,59.0
ORD_28098,2024-01-25 15:09:00,2024-01-25 15:27:00,18.0
ORD_28099,2024-01-09 18:21:00,2024-01-09 18:39:00,18.0
ORD_28100,2024-02-02 12:09:00,2024-02-02 13:23:00,74.0
ORD_28101,2024-02-13 12:52:00,2024-02-13 13:44:00,52.0
ORD_28102,2024-01-23 09:50:00,2024-01-23 10:01:00,11.0
ORD_28103,2024-01-28 12:36:00,2024-01-28 12:58:00,22.0
ORD_28104,2024-01-28 10:38:00,2024-01-28 11:18:00,40.0
ORD_28105,2024-02-21 12:38:00,2024-02-21 12:59:00,21.0
ORD_28106,2024-01-29 17:36:00,2024-01-29 18:02:00,26.0
ORD_28107,2024-01-20 12:41:00,2024-01-20 12:57:00,16.0
ORD_28108,2024-02-03 09:41:00,2024-02-03 10:18:00,37.0
ORD_28109,2024-01-21 12:32:00,2024-01-21 12:49:00,17.0
ORD_28110,2024-02-10 17:59:00,2024-02-10 18:09:00,10.0
ORD_28111,2024-01-18 14:20:00,2024-01-18 14:46:00,26.0
ORD_28112,2024-01-27 17:50:00,2024-01-27 18:05:00,15.0
ORD_28113,2024-02-11 11:45:00,2024-02-11 12:06:00,21.0
ORD_28114,2024-01-04 12:27:00,2024-01-04 12:45:00,18.0
ORD_28115,2024-01-08 14:52:00,2024-01-08 16:13:00,81.0
ORD_28116,2024-01-18 16:28:00,2024-01-18 16:54:00,26.0
ORD_28117,2024-02-21 15:21:00,2024-02-21 15:39:00,18.0
ORD_28118,2024-02-09 17:16:00,2024-02-09 17:39:00,23.0
ORD_28119,2024-01-19 16:42:00,2024-01-19 17:20:00,38.0
ORD_28120,2024-01-27 15:54:00,2024-01-27 16:11:00,17.0
ORD_28121,2024-02-27 14:59:00,2024-02-27 15:54:00,55.0
ORD_28122,2024-02-11 11:37:00,2024-02-11 11:58:00,21.0
ORD_28123,2024-02-25 10:46:00,2024-02-25 10:58:00,12.0
ORD_28124,2024-01-12 12:53:00,2024-01-12 13:52:00,59.0
ORD_28125,2024-02-07 17:18:00,2024-02-07 18:01:00,43.0
ORD_28126,2024-01-25 12:57:00,2024-01-25 13:14:00,17.0
ORD_28127,2024-01-29 10:19:00,2024-01-29 10:43:00,24.0
ORD_28128,2024-02-03 09:52:00,2024-02-03 10:09:00,17.0
ORD_28129,2024-01-04 14:03:00,2024-01-04 14:36:00,33.0
ORD_28130,2024-02-06 09:02:00,2024-02-06 09:42:00,40.0
ORD_28131,2024-01-10 11:19:00,2024-01-10 11:50:00,31.0
ORD_28132,2024-01-18 12:57:00,2024-01-18 13:32:00,35.0
ORD_28133,2024-01-22 12:26:00,2024-01-22 12:39:00,13.0
ORD_28134,2024-01-29 13:08:00,2024-01-29 13:23:00,15.0
ORD_28135,2024-01-17 14:32:00,2024-01-17 15:00:00,28.0
ORD_28136,2024-01-22 13:36:00,2024-01-22 14:33:00,57.0
ORD_28137,2024-02-11 10:03:00,2024-02-11 10:28:00,25.0
ORD_28138,2024-02-25 14:42:00,2024-02-25 14:56:00,14.0
ORD_28139,2024-01-28 11:20:00,2024-01-28 11:42:00,22.0
ORD_28140,2024-02-27 09:40:00,2024-02-27 10:03:00,23.0
ORD_28141,2024-01-15 16:00:00,2024-01-15 16:59:00,59.0
ORD_28142,2024-01-19 11:34:00,2024-01-19 12:12:00,38.0
ORD_28143,2024-01-29 17:26:00,2024-01-29 17:49:00,23.0
ORD_28144,2024-01-14 15:42:00,2024-01-14 16:06:00,24.0
ORD_28145,2024-01-27 11:54:00,2024-01-27 13:07:00,73.0
ORD_28146,2024-02-05 16:22:00,2024-02-05 16:48:00,26.0
ORD_28147,2024-02-23 14:46:00,2024-02-23 15:12:00,26.0
ORD_28148,2024-02-22 12:10:00,2024-02-22 12:36:00,26.0
ORD_28149,2024-01-16 15:50:00,2024-01-16 16:40:00,50.0
ORD_28150,2024-01-30 10:31:00,2024-01-30 12:02:00,91.0
ORD_28151,2024-01-20 11:11:00,2024-01-20 11:34:00,23.0
ORD_28152,2024-01-14 09:17:00,2024-01-14 10:07:00,50.0
ORD_28153,2024-01-30 12:35:00,2024-01-30 12:58:00,23.0
ORD_28154,2024-01-21 12:52:00,2024-01-21 13:12:00,20.0
ORD_28155,2024-02-20 10:34:00,2024-02-20 12:18:00,104.0
ORD_28156,2024-01-25 10:23:00,2024-01-25 11:17:00,54.0
ORD_28157,2024-02-23 12:37:00,2024-02-23 12:57:00,20.0
ORD_28158,2024-01-21 15:08:00,2024-01-21 15:45:00,37.0
ORD_28159,2024-02-01 11:34:00,2024-02-01 12:03:00,29.0
ORD_28160,2024-01-07 11:27:00,2024-01-07 11:42:00,15.0
ORD_28161,2024-01-16 17:46:00,2024-01-16 18:12:00,26.0
ORD_28162,2024-02-24 14:22:00,2024-02-24 15:14:00,52.0
ORD_28163,2024-01-19 16:22:00,2024-01-19 17:05:00,43.0
ORD_28164,2024-02-07 10:10:00,2024-02-07 10:53:00,43.0
ORD_28165,2024-02-21 18:43:00,2024-02-21 18:54:00,11.0
ORD_28166,2024-01-01 14:31:00,2024-01-01 14:47:00,16.0
ORD_28167,2024-01-03 12:41:00,2024-01-03 13:20:00,39.0
ORD_28168,2024-01-18 18:36:00,2024-01-18 18:59:00,23.0
ORD_28169,2024-01-31 13:49:00,2024-01-31 14:08:00,19.0
ORD_28170,2024-01-23 13:49:00,2024-01-23 14:30:00,41.0
ORD_28171,2024-02-28 15:05:00,2024-02-28 15:53:00,48.0
ORD_28172,2024-01-03 14:23:00,2024-01-03 15:03:00,40.0
ORD_28173,2024-01-29 18:22:00,2024-01-29 20:04:00,102.0
ORD_28174,2024-01-11 17:54:00,2024-01-11 18:09:00,15.0
ORD_28175,2024-01-13 09:37:00,2024-01-13 10:04:00,27.0
ORD_28176,2024-01-08 15:17:00,2024-01-08 15:44:00,27.0
ORD_28177,2024-02-25 16:17:00,2024-02-25 16:48:00,31.0
ORD_28178,2024-01-03 09:17:00,2024-01-03 09:32:00,15.0
ORD_28179,2024-01-31 15:19:00,2024-01-31 16:51:00,92.0
ORD_28180,2024-02-25 15:32:00,2024-02-25 15:59:00,27.0
ORD_28181,2024-01-13 16:31:00,2024-01-13 16:47:00,16.0
ORD_28182,2024-01-12 18:55:00,2024-01-12 20:07:00,72.0
ORD_28183,2024-01-23 14:47:00,2024-01-23 15:03:00,16.0
ORD_28184,2024-01-13 09:12:00,2024-01-13 09:30:00,18.0
ORD_28185,2024-01-28 14:45:00,2024-01-28 15:10:00,25.0
ORD_28186,2024-02-21 16:25:00,2024-02-21 16:49:00,24.0
ORD_28187,2024-01-07 14:34:00,2024-01-07 15:01:00,27.0
ORD_28188,2024-01-21 13:41:00,2024-01-21 13:59:00,18.0
ORD_28189,2024-02-04 15:06:00,2024-02-04 16:02:00,56.0
ORD_28190,2024-02-27 14:36:00,2024-02-27 15:43:00,67.0
ORD_28191,2024-01-16 11:52:00,2024-01-16 12:34:00,42.0
ORD_28192,2024-01-17 14:48:00,2024-01-17 15:31:00,43.0
ORD_28193,2024-01-14 15:33:00,2024-01-14 15:52:00,19.0
ORD_28194,2024-01-07 18:57:00,2024-01-07 19:10:00,13.0
ORD_28195,2024-02-05 15:21:00,2024-02-05 16:48:00,87.0
ORD_28196,2024-02-16 13:33:00,2024-02-16 14:00:00,27.0
ORD_28197,2024-02-10 17:48:00,2024-02-10 18:03:00,15.0
ORD_28198,2024-02-15 10:01:00,2024-02-15 10:17:00,16.0
ORD_28199,2024-01-28 09:14:00,2024-01-28 09:31:00,17.0
ORD_28200,2024-01-18 16:07:00,2024-01-18 16:42:00,35.0
ORD_28201,2024-02-12 17:11:00,2024-02-12 17:36:00,25.0
ORD_28202,2024-01-30 10:40:00,2024-01-30 10:57:00,17.0
ORD_28203,2024-01-03 15:26:00,2024-01-03 15:43:00,17.0
ORD_28204,2024-01-14 10:34:00,2024-01-14 10:48:00,14.0
ORD_28205,2024-02-19 09:51:00,2024-02-19 10:30:00,39.0
ORD_28206,2024-01-13 16:17:00,2024-01-13 16:41:00,24.0
ORD_28207,2024-02-05 16:57:00,2024-02-05 17:48:00,51.0
ORD_28208,2024-01-13 13:22:00,2024-01-13 13:49:00,27.0
ORD_28209,2024-01-29 17:44:00,2024-01-29 18:02:00,18.0
ORD_28210,2024-01-22 15:40:00,2024-01-22 16:08:00,28.0
ORD_28211,2024-01-15 12:11:00,2024-01-15 12:22:00,11.0
ORD_28212,2024-02-01 12:35:00,2024-02-01 12:53:00,18.0
ORD_28213,2024-01-19 11:08:00,2024-01-19 11:40:00,32.0
ORD_28214,2024-01-03 15:11:00,2024-01-03 15:30:00,19.0
ORD_28215,2024-01-02 13:22:00,2024-01-02 13:39:00,17.0
ORD_28216,2024-01-20 12:08:00,2024-01-20 12:39:00,31.0
ORD_28217,2024-02-27 15:28:00,2024-02-27 15:52:00,24.0
ORD_28218,2024-02-15 14:56:00,2024-02-15 16:20:00,84.0
ORD_28219,2024-02-02 15:53:00,2024-02-02 16:45:00,52.0
ORD_28220,2024-01-15 17:40:00,2024-01-15 18:08:00,28.0
ORD_28221,2024-02-23 12:36:00,2024-02-23 13:18:00,42.0
ORD_28222,2024-01-11 14:08:00,2024-01-11 14:27:00,19.0
ORD_28223,2024-01-06 13:35:00,2024-01-06 14:15:00,40.0
ORD_28224,2024-02-09 17:15:00,2024-02-09 17:52:00,37.0
ORD_28225,2024-01-08 16:09:00,2024-01-08 16:32:00,23.0
ORD_28226,2024-01-01 11:51:00,2024-01-01 12:11:00,20.0
ORD_28227,2024-01-30 14:33:00,2024-01-30 14:56:00,23.0
ORD_28228,2024-02-17 09:19:00,2024-02-17 09:53:00,34.0
ORD_28229,2024-01-26 11:08:00,2024-01-26 11:31:00,23.0
ORD_28230,2024-01-12 10:53:00,2024-01-12 11:13:00,20.0
ORD_28231,2024-01-14 09:48:00,2024-01-14 10:05:00,17.0
ORD_28232,2024-01-16 10:10:00,2024-01-16 10:35:00,25.0
ORD_28233,2024-02-27 10:56:00,2024-02-27 12:30:00,94.0
ORD_28234,2024-02-14 18:28:00,2024-02-14 18:46:00,18.0
ORD_28235,2024-01-17 16:10:00,2024-01-17 17:00:00,50.0
ORD_28236,2024-01-03 17:50:00,2024-01-03 18:09:00,19.0
ORD_28237,2024-01-22 17:29:00,2024-01-22 17:45:00,16.0
ORD_28238,2024-01-27 09:01:00,2024-01-27 10:43:00,102.0
ORD_28239,2024-02-27 12:43:00,2024-02-27 13:11:00,28.0
ORD_28240,2024-01-12 18:59:00,2024-01-12 19:21:00,22.0
ORD_28241,2024-01-28 09:31:00,2024-01-28 10:22:00,51.0
ORD_28242,2024-01-05 18:29:00,2024-01-05 19:12:00,43.0
ORD_28243,2024-01-23 18:47:00,2024-01-23 19:02:00,15.0
ORD_28244,2024-02-26 17:18:00,2024-02-26 17:35:00,17.0
ORD_28245,2024-01-06 16:19:00,2024-01-06 16:30:00,11.0
ORD_28246,2024-02-18 12:37:00,2024-02-18 12:57:00,20.0
ORD_28247,2024-01-02 12:37:00,2024-01-02 13:13:00,36.0
ORD_28248,2024-01-22 14:06:00,2024-01-22 14:29:00,23.0
ORD_28249,2024-01-15 15:25:00,2024-01-15 15:42:00,17.0
ORD_28250,2024-01-02 16:44:00,2024-01-02 17:27:00,43.0
ORD_28251,2024-01-15 09:29:00,2024-01-15 09:56:00,27.0
ORD_28252,2024-02-28 14:36:00,2024-02-28 15:14:00,38.0
ORD_28253,2024-01-03 14:27:00,2024-01-03 14:48:00,21.0
ORD_28254,2024-02-22 10:24:00,2024-02-22 10:34:00,10.0
ORD_28255,2024-01-13 13:25:00,2024-01-13 13:41:00,16.0
ORD_28256,2024-01-27 17:15:00,2024-01-27 17:32:00,17.0
ORD_28257,2024-01-01 10:00:00,2024-01-01 10:11:00,11.0
ORD_28258,2024-01-29 18:55:00,2024-01-29 19:12:00,17.0
ORD_28259,2024-01-04 10:52:00,2024-01-04 11:21:00,29.0
ORD_28260,2024-02-05 09:46:00,2024-02-05 11:09:00,83.0
ORD_28261,2024-01-23 18:07:00,2024-01-23 18:32:00,25.0
ORD_28262,2024-01-31 12:34:00,2024-01-31 13:10:00,36.0
ORD_28263,2024-02-17 18:30:00,2024-02-17 19:01:00,31.0
ORD_28264,2024-02-26 12:23:00,2024-02-26 13:02:00,39.0
ORD_28265,2024-02-22 15:21:00,2024-02-22 15:53:00,32.0
ORD_28266,2024-02-04 14:01:00,2024-02-04 14:20:00,19.0
ORD_28267,2024-01-28 09:38:00,2024-01-28 10:01:00,23.0
ORD_28268,2024-01-29 12:36:00,2024-01-29 12:57:00,21.0
ORD_28269,2024-02-28 09:48:00,2024-02-28 09:58:00,10.0
ORD_28270,2024-02-22 18:21:00,2024-02-22 18:48:00,27.0
ORD_28271,2024-01-07 09:20:00,2024-01-07 09:31:00,11.0
ORD_28272,2024-01-10 13:41:00,2024-01-10 14:03:00,22.0
ORD_28273,2024-02-17 16:28:00,2024-02-17 16:47:00,19.0
ORD_28274,2024-02-20 17:04:00,2024-02-20 17:46:00,42.0
ORD_28275,2024-01-15 18:18:00,2024-01-15 18:34:00,16.0
ORD_28276,2024-02-10 14:29:00,2024-02-10 14:58:00,29.0
ORD_28277,2024-01-16 09:49:00,2024-01-16 10:33:00,44.0
ORD_28278,2024-01-01 17:29:00,2024-01-01 17:44:00,15.0
ORD_28279,2024-01-06 09:36:00,2024-01-06 09:52:00,16.0
ORD_28280,2024-01-05 15:17:00,2024-01-05 15:59:00,42.0
ORD_28281,2024-01-12 13:55:00,2024-01-12 14:24:00,29.0
ORD_28282,2024-01-23 09:22:00,2024-01-23 10:17:00,55.0
ORD_28283,2024-01-12 17:40:00,2024-01-12 17:57:00,17.0
ORD_28284,2024-01-21 10:08:00,2024-01-21 11:02:00,54.0
ORD_28285,2024-01-29 18:45:00,2024-01-29 19:36:00,51.0
ORD_28286,2024-02-03 18:27:00,2024-02-03 18:48:00,21.0
ORD_28287,2024-01-26 16:00:00,2024-01-26 16:29:00,29.0
ORD_28288,2024-02-23 14:20:00,2024-02-23 14:36:00,16.0
ORD_28289,2024-01-08 18:11:00,2024-01-08 18:48:00,37.0
ORD_28290,2024-02-27 11:22:00,2024-02-27 12:04:00,42.0
ORD_28291,2024-02-18 16:52:00,2024-02-18 17:20:00,28.0
ORD_28292,2024-02-21 11:55:00,2024-02-21 12:41:00,46.0
ORD_28293,2024-02-06 12:58:00,2024-02-06 14:12:00,74.0
ORD_28294,2024-01-08 18:55:00,2024-01-08 19:36:00,41.0
ORD_28295,2024-02-11 17:21:00,2024-02-11 17:51:00,30.0
ORD_28296,2024-02-10 18:52:00,2024-02-10 19:04:00,12.0
ORD_28297,2024-01-25 17:53:00,2024-01-25 18:15:00,22.0
ORD_28298,2024-02-28 14:38:00,2024-02-28 15:40:00,62.0
ORD_28299,2024-01-27 14:50:00,2024-01-27 15:04:00,14.0
ORD_28300,2024-01-09 12:10:00,2024-01-09 12:37:00,27.0
ORD_28301,2024-01-03 14:36:00,2024-01-03 15:12:00,36.0
ORD_28302,2024-01-12 15:15:00,2024-01-12 15:42:00,27.0
ORD_28303,2024-02-13 10:28:00,2024-02-13 11:46:00,78.0
ORD_28304,2024-01-15 15:57:00,2024-01-15 16:22:00,25.0
ORD_28305,2024-01-06 16:41:00,2024-01-06 18:03:00,82.0
ORD_28306,2024-02-06 09:06:00,2024-02-06 09:30:00,24.0
ORD_28307,2024-02-09 13:10:00,2024-02-09 13:41:00,31.0
ORD_28308,2024-02-10 17:39:00,2024-02-10 17:54:00,15.0
ORD_28309,2024-01-20 13:09:00,2024-01-20 13:42:00,33.0
ORD_28310,2024-01-23 12:18:00,2024-01-23 12:35:00,17.0
ORD_28311,2024-02-02 18:17:00,2024-02-02 18:54:00,37.0
ORD_28312,2024-02-20 11:13:00,2024-02-20 11:42:00,29.0
ORD_28313,2024-02-20 12:52:00,2024-02-20 13:09:00,17.0
ORD_28314,2024-01-20 11:37:00,2024-01-20 11:52:00,15.0
ORD_28315,2024-02-12 16:07:00,2024-02-12 16:39:00,32.0
ORD_28316,2024-01-02 13:43:00,2024-01-02 14:21:00,38.0
ORD_28317,2024-01-21 10:54:00,2024-01-21 11:46:00,52.0
ORD_28318,2024-01-16 14:49:00,2024-01-16 16:09:00,80.0
ORD_28319,2024-02-28 16:33:00,2024-02-28 17:20:00,47.0
ORD_28320,2024-01-09 13:51:00,2024-01-09 14:15:00,24.0
ORD_28321,2024-02-06 17:01:00,2024-02-06 17:45:00,44.0
ORD_28322,2024-02-18 10:32:00,2024-02-18 10:42:00,10.0
ORD_28323,2024-01-03 11:40:00,2024-01-03 12:25:00,45.0
ORD_28324,2024-02-26 18:58:00,2024-02-26 19:37:00,39.0
ORD_28325,2024-01-31 11:53:00,2024-01-31 12:13:00,20.0
ORD_28326,2024-01-27 14:11:00,2024-01-27 14:31:00,20.0
ORD_28327,2024-02-05 16:26:00,2024-02-05 16:46:00,20.0
ORD_28328,2024-01-22 12:42:00,2024-01-22 13:07:00,25.0
ORD_28329,2024-02-28 18:43:00,2024-02-28 19:05:00,22.0
ORD_28330,2024-01-13 10:24:00,2024-01-13 11:08:00,44.0
ORD_28331,2024-01-12 16:35:00,2024-01-12 16:51:00,16.0
ORD_28332,2024-01-24 18:36:00,2024-01-24 19:02:00,26.0
ORD_28333,2024-02-24 12:43:00,2024-02-24 13:23:00,40.0
ORD_28334,2024-01-26 16:30:00,2024-01-26 17:13:00,43.0
ORD_28335,2024-01-07 18:16:00,2024-01-07 18:36:00,20.0
ORD_28336,2024-02-25 12:56:00,2024-02-25 13:06:00,10.0
ORD_28337,2024-02-05 15:32:00,2024-02-05 16:13:00,41.0
ORD_28338,2024-01-05 12:01:00,2024-01-05 12:26:00,25.0
ORD_28339,2024-02-27 11:03:00,2024-02-27 11:56:00,53.0
ORD_28340,2024-02-20 10:24:00,2024-02-20 11:41:00,77.0
ORD_28341,2024-01-02 16:32:00,2024-01-02 16:48:00,16.0
ORD_28342,2024-02-05 17:24:00,2024-02-05 17:56:00,32.0
ORD_28343,2024-01-18 18:25:00,2024-01-18 18:53:00,28.0
ORD_28344,2024-02-10 15:57:00,2024-02-10 16:35:00,38.0
ORD_28345,2024-01-29 14:46:00,2024-01-29 15:16:00,30.0
ORD_28346,2024-01-21 14:55:00,2024-01-21 15:11:00,16.0
ORD_28347,2024-02-07 10:00:00,2024-02-07 11:06:00,66.0
ORD_28348,2024-01-04 09:23:00,2024-01-04 10:03:00,40.0
ORD_28349,2024-01-29 14:53:00,2024-01-29 15:21:00,28.0
ORD_28350,2024-01-02 09:53:00,2024-01-02 10:28:00,35.0
ORD_28351,2024-02-16 18:49:00,2024-02-16 19:41:00,52.0
ORD_28352,2024-02-10 18:55:00,2024-02-10 20:09:00,74.0
ORD_28353,2024-02-23 15:41:00,2024-02-23 16:39:00,58.0
ORD_28354,2024-01-15 16:38:00,2024-01-15 17:04:00,26.0
ORD_28355,2024-01-24 14:26:00,2024-01-24 14:58:00,32.0
ORD_28356,2024-01-16 13:46:00,2024-01-16 14:09:00,23.0
ORD_28357,2024-02-19 11:00:00,2024-02-19 11:17:00,17.0
ORD_28358,2024-01-25 14:15:00,2024-01-25 15:10:00,55.0
ORD_28359,2024-01-13 16:53:00,2024-01-13 17:22:00,29.0
ORD_28360,2024-01-07 17:27:00,2024-01-07 17:37:00,10.0
ORD_28361,2024-01-06 18:20:00,2024-01-06 18:42:00,22.0
ORD_28362,2024-01-19 13:46:00,2024-01-19 14:12:00,26.0
ORD_28363,2024-01-23 18:49:00,2024-01-23 19:15:00,26.0
ORD_28364,2024-01-11 18:44:00,2024-01-11 19:06:00,22.0
ORD_28365,2024-01-17 15:25:00,2024-01-17 15:42:00,17.0
ORD_28366,2024-01-04 10:47:00,2024-01-04 11:14:00,27.0
ORD_28367,2024-01-04 17:01:00,2024-01-04 17:28:00,27.0
ORD_28368,2024-02-08 12:26:00,2024-02-08 12:37:00,11.0
ORD_28369,2024-01-21 18:17:00,2024-01-21 18:28:00,11.0
ORD_28370,2024-01-28 16:21:00,2024-01-28 16:42:00,21.0
ORD_28371,2024-02-03 18:48:00,2024-02-03 19:20:00,32.0
ORD_28372,2024-02-05 14:09:00,2024-02-05 14:43:00,34.0
ORD_28373,2024-01-04 14:17:00,2024-01-04 14:44:00,27.0
ORD_28374,2024-02-09 17:41:00,2024-02-09 18:30:00,49.0
ORD_28375,2024-01-17 13:34:00,2024-01-17 14:10:00,36.0
ORD_28376,2024-01-03 12:59:00,2024-01-03 13:23:00,24.0
ORD_28377,2024-01-14 09:49:00,2024-01-14 10:04:00,15.0
ORD_28378,2024-02-27 16:45:00,2024-02-27 16:56:00,11.0
ORD_28379,2024-01-22 17:17:00,2024-01-22 17:41:00,24.0
ORD_28380,2024-01-03 10:59:00,2024-01-03 11:16:00,17.0
ORD_28381,2024-01-04 11:43:00,2024-01-04 12:02:00,19.0
ORD_28382,2024-01-31 10:01:00,2024-01-31 10:22:00,21.0
ORD_28383,2024-01-08 11:01:00,2024-01-08 11:25:00,24.0
ORD_28384,2024-01-14 10:37:00,2024-01-14 10:53:00,16.0
ORD_28385,2024-02-05 13:31:00,2024-02-05 13:53:00,22.0
ORD_28386,2024-01-25 14:06:00,2024-01-25 14:38:00,32.0
ORD_28387,2024-01-17 18:40:00,2024-01-17 19:06:00,26.0
ORD_28388,2024-01-27 14:06:00,2024-01-27 14:23:00,17.0
ORD_28389,2024-02-20 16:26:00,2024-02-20 16:53:00,27.0
ORD_28390,2024-02-22 16:16:00,2024-02-22 16:36:00,20.0
ORD_28391,2024-01-01 18:43:00,2024-01-01 19:07:00,24.0
ORD_28392,2024-01-13 13:19:00,2024-01-13 13:39:00,20.0
ORD_28393,2024-02-11 09:57:00,2024-02-11 10:38:00,41.0
ORD_28394,2024-01-14 12:29:00,2024-01-14 13:17:00,48.0
ORD_28395,2024-02-03 14:19:00,2024-02-03 14:41:00,22.0
ORD_28396,2024-01-03 18:28:00,2024-01-03 18:49:00,21.0
ORD_28397,2024-01-08 11:55:00,2024-01-08 12:20:00,25.0
ORD_28398,2024-01-02 15:10:00,2024-01-02 16:39:00,89.0
ORD_28399,2024-01-27 18:23:00,2024-01-27 18:47:00,24.0
ORD_28400,2024-01-18 14:13:00,2024-01-18 14:36:00,23.0
ORD_28401,2024-01-16 14:36:00,2024-01-16 14:51:00,15.0
